,Line Name and Location,Date and Time,Day,4hr Time Interval Ending at,Net Entries,Net Exits,Total Entries & Exits
519,Line ACE : Av Americas & WBroadway,2021-09-03 04:00:00,Friday,04:00:00,139.0,74.0,213.0
520,Line ACE : Av Americas & WBroadway,2021-09-03 08:00:00,Friday,08:00:00,110.0,854.0,964.0
521,Line ACE : Av Americas & WBroadway,2021-09-03 12:00:00,Friday,12:00:00,498.0,2400.0,2898.0
522,Line ACE : Av Americas & WBroadway,2021-09-03 16:00:00,Friday,16:00:00,1468.0,1958.0,3426.0
523,Line ACE : Av Americas & WBroadway,2021-09-03 20:00:00,Friday,20:00:00,2123.0,1829.0,3952.0
524,Line ACE : Av Americas & WBroadway,2021-09-04 04:00:00,Saturday,04:00:00,255.0,204.0,459.0
525,Line ACE : Av Americas & WBroadway,2021-09-04 08:00:00,Saturday,08:00:00,80.0,336.0,416.0
526,Line ACE : Av Americas & WBroadway,2021-09-04 12:00:00,Saturday,12:00:00,372.0,1596.0,1968.0
527,Line ACE : Av Americas & WBroadway,2021-09-04 16:00:00,Saturday,16:00:00,889.0,2640.0,3529.0
528,Line ACE : Av Americas & WBroadway,2021-09-04 20:00:00,Saturday,20:00:00,1350.0,2164.0,3514.0
529,Line ACE : Av Americas & WBroadway,2021-09-05 00:00:00,Sunday,00:00:00,824.0,1029.0,1853.0
530,Line ACE : Av Americas & WBroadway,2021-09-05 04:00:00,Sunday,04:00:00,260.0,166.0,426.0
531,Line ACE : Av Americas & WBroadway,2021-09-05 08:00:00,Sunday,08:00:00,70.0,223.0,293.0
532,Line ACE : Av Americas & WBroadway,2021-09-05 12:00:00,Sunday,12:00:00,308.0,1248.0,1556.0
533,Line ACE : Av Americas & WBroadway,2021-09-05 16:00:00,Sunday,16:00:00,778.0,2182.0,2960.0
534,Line ACE : Av Americas & WBroadway,2021-09-05 20:00:00,Sunday,20:00:00,1121.0,1562.0,2683.0
535,Line ACE : Av Americas & WBroadway,2021-09-06 00:00:00,Monday,00:00:00,473.0,508.0,981.0
536,Line ACE : Av Americas & WBroadway,2021-09-06 04:00:00,Monday,04:00:00,134.0,136.0,270.0
537,Line ACE : Av Americas & WBroadway,2021-09-06 08:00:00,Monday,08:00:00,77.0,336.0,413.0
538,Line ACE : Av Americas & WBroadway,2021-09-06 12:00:00,Monday,12:00:00,324.0,1370.0,1694.0
539,Line ACE : Av Americas & WBroadway,2021-09-06 16:00:00,Monday,16:00:00,840.0,2201.0,3041.0
540,Line ACE : Av Americas & WBroadway,2021-09-06 20:00:00,Monday,20:00:00,1164.0,1508.0,2672.0
541,Line ACE : Av Americas & WBroadway,2021-09-07 00:00:00,Tuesday,00:00:00,521.0,463.0,984.0
542,Line ACE : Av Americas & WBroadway,2021-09-07 04:00:00,Tuesday,04:00:00,78.0,83.0,161.0
543,Line ACE : Av Americas & WBroadway,2021-09-07 08:00:00,Tuesday,08:00:00,151.0,1243.0,1394.0
544,Line ACE : Av Americas & WBroadway,2021-09-07 12:00:00,Tuesday,12:00:00,580.0,2908.0,3488.0
545,Line ACE : Av Americas & WBroadway,2021-09-07 16:00:00,Tuesday,16:00:00,1334.0,1805.0,3139.0
546,Line ACE : Av Americas & WBroadway,2021-09-07 20:00:00,Tuesday,20:00:00,2629.0,1605.0,4234.0
547,Line ACE : Av Americas & WBroadway,2021-09-08 00:00:00,Wednesday,00:00:00,773.0,488.0,1261.0
548,Line ACE : Av Americas & WBroadway,2021-09-08 04:00:00,Wednesday,04:00:00,111.0,55.0,166.0
549,Line ACE : Av Americas & WBroadway,2021-09-08 08:00:00,Wednesday,08:00:00,158.0,1420.0,1578.0
550,Line ACE : Av Americas & WBroadway,2021-09-08 12:00:00,Wednesday,12:00:00,667.0,3358.0,4025.0
551,Line ACE : Av Americas & WBroadway,2021-09-08 16:00:00,Wednesday,16:00:00,1549.0,2094.0,3643.0
552,Line ACE : Av Americas & WBroadway,2021-09-08 20:00:00,Wednesday,20:00:00,2925.0,1766.0,4691.0
553,Line ACE : Av Americas & WBroadway,2021-09-09 00:00:00,Thursday,00:00:00,927.0,599.0,1526.0
554,Line ACE : Av Americas & WBroadway,2021-09-09 04:00:00,Thursday,04:00:00,174.0,128.0,302.0
555,Line ACE : Av Americas & WBroadway,2021-09-09 08:00:00,Thursday,08:00:00,190.0,1379.0,1569.0
556,Line ACE : Av Americas & WBroadway,2021-09-09 12:00:00,Thursday,12:00:00,633.0,3402.0,4035.0
557,Line ACE : Av Americas & WBroadway,2021-09-09 16:00:00,Thursday,16:00:00,1498.0,1967.0,3465.0
558,Line ACE : Av Americas & WBroadway,2021-09-09 20:00:00,Thursday,20:00:00,2837.0,1948.0,4785.0
559,Line ACE : Av Americas & WBroadway,2021-09-10 00:00:00,Friday,00:00:00,1007.0,656.0,1663.0
560,Line ACE : Av Americas & WBroadway,2021-09-10 04:00:00,Friday,04:00:00,187.0,135.0,322.0
561,Line ACE : Av Americas & WBroadway,2021-09-10 08:00:00,Friday,08:00:00,174.0,1240.0,1414.0
562,Line ACE : Av Americas & WBroadway,2021-09-10 12:00:00,Friday,12:00:00,660.0,3270.0,3930.0
563,Line ACE : Av Americas & WBroadway,2021-09-10 16:00:00,Friday,16:00:00,1791.0,2441.0,4232.0
564,Line ACE : Av Americas & WBroadway,2021-09-10 20:00:00,Friday,20:00:00,2885.0,3060.0,5945.0
565,Line ACE : Av Americas & WBroadway,2021-09-11 04:00:00,Saturday,04:00:00,397.0,333.0,730.0
566,Line ACE : Av Americas & WBroadway,2021-09-11 08:00:00,Saturday,08:00:00,121.0,486.0,607.0
567,Line ACE : Av Americas & WBroadway,2021-09-11 12:00:00,Saturday,12:00:00,479.0,2198.0,2677.0
568,Line ACE : Av Americas & WBroadway,2021-09-11 16:00:00,Saturday,16:00:00,1243.0,3365.0,4608.0
569,Line ACE : Av Americas & WBroadway,2021-09-11 20:00:00,Saturday,20:00:00,1788.0,2649.0,4437.0
570,Line ACE : Av Americas & WBroadway,2021-09-12 00:00:00,Sunday,00:00:00,1000.0,1183.0,2183.0
571,Line ACE : Av Americas & WBroadway,2021-09-12 04:00:00,Sunday,04:00:00,394.0,328.0,722.0
572,Line ACE : Av Americas & WBroadway,2021-09-12 08:00:00,Sunday,08:00:00,103.0,345.0,448.0
573,Line ACE : Av Americas & WBroadway,2021-09-12 12:00:00,Sunday,12:00:00,364.0,1609.0,1973.0
574,Line ACE : Av Americas & WBroadway,2021-09-12 16:00:00,Sunday,16:00:00,979.0,2751.0,3730.0
575,Line ACE : Av Americas & WBroadway,2021-09-12 20:00:00,Sunday,20:00:00,1457.0,1918.0,3375.0
576,Line ACE : Av Americas & WBroadway,2021-09-13 00:00:00,Monday,00:00:00,731.0,671.0,1402.0
577,Line ACE : Av Americas & WBroadway,2021-09-13 04:00:00,Monday,04:00:00,160.0,108.0,268.0
578,Line ACE : Av Americas & WBroadway,2021-09-13 08:00:00,Monday,08:00:00,218.0,1416.0,1634.0
579,Line ACE : Av Americas & WBroadway,2021-09-13 12:00:00,Monday,12:00:00,661.0,3497.0,4158.0
580,Line ACE : Av Americas & WBroadway,2021-09-13 16:00:00,Monday,16:00:00,1553.0,1695.0,3248.0
581,Line ACE : Av Americas & WBroadway,2021-09-13 20:00:00,Monday,20:00:00,2948.0,1668.0,4616.0
582,Line ACE : Av Americas & WBroadway,2021-09-14 00:00:00,Tuesday,00:00:00,760.0,414.0,1174.0
583,Line ACE : Av Americas & WBroadway,2021-09-14 04:00:00,Tuesday,04:00:00,109.0,55.0,164.0
584,Line ACE : Av Americas & WBroadway,2021-09-14 08:00:00,Tuesday,08:00:00,221.0,1536.0,1757.0
585,Line ACE : Av Americas & WBroadway,2021-09-14 12:00:00,Tuesday,12:00:00,613.0,3782.0,4395.0
586,Line ACE : Av Americas & WBroadway,2021-09-14 16:00:00,Tuesday,16:00:00,1567.0,1759.0,3326.0
587,Line ACE : Av Americas & WBroadway,2021-09-14 20:00:00,Tuesday,20:00:00,3200.0,1822.0,5022.0
588,Line ACE : Av Americas & WBroadway,2021-09-15 00:00:00,Wednesday,00:00:00,883.0,464.0,1347.0
589,Line ACE : Av Americas & WBroadway,2021-09-15 04:00:00,Wednesday,04:00:00,138.0,54.0,192.0
590,Line ACE : Av Americas & WBroadway,2021-09-15 08:00:00,Wednesday,08:00:00,216.0,1485.0,1701.0
591,Line ACE : Av Americas & WBroadway,2021-09-15 12:00:00,Wednesday,12:00:00,670.0,3800.0,4470.0
592,Line ACE : Av Americas & WBroadway,2021-09-15 16:00:00,Wednesday,16:00:00,1670.0,2030.0,3700.0
593,Line ACE : Av Americas & WBroadway,2021-09-15 20:00:00,Wednesday,20:00:00,3169.0,1791.0,4960.0
594,Line ACE : Av Americas & WBroadway,2021-09-16 00:00:00,Thursday,00:00:00,849.0,461.0,1310.0
595,Line ACE : Av Americas & WBroadway,2021-09-16 04:00:00,Thursday,04:00:00,140.0,50.0,190.0
596,Line ACE : Av Americas & WBroadway,2021-09-16 08:00:00,Thursday,08:00:00,158.0,1347.0,1505.0
597,Line ACE : Av Americas & WBroadway,2021-09-16 12:00:00,Thursday,12:00:00,548.0,3437.0,3985.0
598,Line ACE : Av Americas & WBroadway,2021-09-16 16:00:00,Thursday,16:00:00,1548.0,1921.0,3469.0
599,Line ACE : Av Americas & WBroadway,2021-09-16 20:00:00,Thursday,20:00:00,2848.0,1849.0,4697.0
600,Line ACE : Av Americas & WBroadway,2021-09-17 00:00:00,Friday,00:00:00,944.0,646.0,1590.0
601,Line ACE : Av Americas & WBroadway,2021-09-17 04:00:00,Friday,04:00:00,195.0,80.0,275.0
602,Line ACE : Av Americas & WBroadway,2021-09-17 08:00:00,Friday,08:00:00,209.0,1250.0,1459.0
603,Line ACE : Av Americas & WBroadway,2021-09-17 12:00:00,Friday,12:00:00,622.0,3219.0,3841.0
604,Line ACE : Av Americas & WBroadway,2021-09-17 16:00:00,Friday,16:00:00,1750.0,2238.0,3988.0
605,Line ACE : Av Americas & WBroadway,2021-09-17 20:00:00,Friday,20:00:00,2751.0,2281.0,5032.0
606,Line ACE : Av Americas & WBroadway,2021-09-18 04:00:00,Saturday,04:00:00,331.0,201.0,532.0
607,Line ACE : Av Americas & WBroadway,2021-09-18 08:00:00,Saturday,08:00:00,113.0,370.0,483.0
608,Line ACE : Av Americas & WBroadway,2021-09-18 12:00:00,Saturday,12:00:00,418.0,1881.0,2299.0
609,Line ACE : Av Americas & WBroadway,2021-09-18 16:00:00,Saturday,16:00:00,1174.0,3531.0,4705.0
610,Line ACE : Av Americas & WBroadway,2021-09-18 20:00:00,Saturday,20:00:00,1721.0,3202.0,4923.0
611,Line ACE : Av Americas & WBroadway,2021-09-19 00:00:00,Sunday,00:00:00,982.0,1213.0,2195.0
612,Line ACE : Av Americas & WBroadway,2021-09-19 04:00:00,Sunday,04:00:00,385.0,270.0,655.0
613,Line ACE : Av Americas & WBroadway,2021-09-19 08:00:00,Sunday,08:00:00,98.0,231.0,329.0
614,Line ACE : Av Americas & WBroadway,2021-09-19 12:00:00,Sunday,12:00:00,348.0,1464.0,1812.0
615,Line ACE : Av Americas & WBroadway,2021-09-19 16:00:00,Sunday,16:00:00,932.0,2817.0,3749.0
616,Line ACE : Av Americas & WBroadway,2021-09-19 20:00:00,Sunday,20:00:00,1398.0,2295.0,3693.0
617,Line ACE : Av Americas & WBroadway,2021-09-20 00:00:00,Monday,00:00:00,727.0,576.0,1303.0
618,Line ACE : Av Americas & WBroadway,2021-09-20 04:00:00,Monday,04:00:00,110.0,65.0,175.0
619,Line ACE : Av Americas & WBroadway,2021-09-20 08:00:00,Monday,08:00:00,217.0,1515.0,1732.0
620,Line ACE : Av Americas & WBroadway,2021-09-20 12:00:00,Monday,12:00:00,667.0,3422.0,4089.0
621,Line ACE : Av Americas & WBroadway,2021-09-20 16:00:00,Monday,16:00:00,1566.0,1775.0,3341.0
622,Line ACE : Av Americas & WBroadway,2021-09-20 20:00:00,Monday,20:00:00,2988.0,1833.0,4821.0
623,Line ACE : Av Americas & WBroadway,2021-09-21 00:00:00,Tuesday,00:00:00,872.0,489.0,1361.0
624,Line ACE : Av Americas & WBroadway,2021-09-21 04:00:00,Tuesday,04:00:00,105.0,60.0,165.0
625,Line ACE : Av Americas & WBroadway,2021-09-21 08:00:00,Tuesday,08:00:00,220.0,1560.0,1780.0
626,Line ACE : Av Americas & WBroadway,2021-09-21 12:00:00,Tuesday,12:00:00,703.0,4097.0,4800.0
627,Line ACE : Av Americas & WBroadway,2021-09-21 16:00:00,Tuesday,16:00:00,1639.0,1961.0,3600.0
628,Line ACE : Av Americas & WBroadway,2021-09-21 20:00:00,Tuesday,20:00:00,3368.0,2091.0,5459.0
629,Line ACE : Av Americas & WBroadway,2021-09-22 00:00:00,Wednesday,00:00:00,966.0,573.0,1539.0
630,Line ACE : Av Americas & WBroadway,2021-09-22 04:00:00,Wednesday,04:00:00,151.0,70.0,221.0
631,Line ACE : Av Americas & WBroadway,2021-09-22 08:00:00,Wednesday,08:00:00,231.0,1475.0,1706.0
632,Line ACE : Av Americas & WBroadway,2021-09-22 12:00:00,Wednesday,12:00:00,693.0,3959.0,4652.0
633,Line ACE : Av Americas & WBroadway,2021-09-22 16:00:00,Wednesday,16:00:00,1643.0,1983.0,3626.0
634,Line ACE : Av Americas & WBroadway,2021-09-22 20:00:00,Wednesday,20:00:00,3341.0,2092.0,5433.0
635,Line ACE : Av Americas & WBroadway,2021-09-23 00:00:00,Thursday,00:00:00,950.0,520.0,1470.0
636,Line ACE : Av Americas & WBroadway,2021-09-23 04:00:00,Thursday,04:00:00,150.0,80.0,230.0
637,Line ACE : Av Americas & WBroadway,2021-09-23 08:00:00,Thursday,08:00:00,220.0,1499.0,1719.0
638,Line ACE : Av Americas & WBroadway,2021-09-23 12:00:00,Thursday,12:00:00,693.0,3915.0,4608.0
639,Line ACE : Av Americas & WBroadway,2021-09-23 16:00:00,Thursday,16:00:00,1793.0,2214.0,4007.0
640,Line ACE : Av Americas & WBroadway,2021-09-23 20:00:00,Thursday,20:00:00,3435.0,1912.0,5347.0
641,Line ACE : Av Americas & WBroadway,2021-09-24 00:00:00,Friday,00:00:00,844.0,517.0,1361.0
642,Line ACE : Av Americas & WBroadway,2021-09-24 04:00:00,Friday,04:00:00,181.0,94.0,275.0
643,Line ACE : Av Americas & WBroadway,2021-09-24 08:00:00,Friday,08:00:00,226.0,1285.0,1511.0
644,Line ACE : Av Americas & WBroadway,2021-09-24 12:00:00,Friday,12:00:00,621.0,3159.0,3780.0
645,Line ACE : Av Americas & WBroadway,2021-09-24 16:00:00,Friday,16:00:00,1809.0,2278.0,4087.0
646,Line ACE : Av Americas & WBroadway,2021-09-24 20:00:00,Friday,20:00:00,2967.0,2597.0,5564.0
647,Line ACE : Av Americas & WBroadway,2021-09-25 04:00:00,Saturday,04:00:00,395.0,222.0,617.0
648,Line ACE : Av Americas & WBroadway,2021-09-25 08:00:00,Saturday,08:00:00,108.0,346.0,454.0
649,Line ACE : Av Americas & WBroadway,2021-09-25 12:00:00,Saturday,12:00:00,388.0,1673.0,2061.0
650,Line ACE : Av Americas & WBroadway,2021-09-25 16:00:00,Saturday,16:00:00,1274.0,3252.0,4526.0
651,Line ACE : Av Americas & WBroadway,2021-09-26 00:00:00,Sunday,00:00:00,2674.0,4305.0,6979.0
652,Line ACE : Av Americas & WBroadway,2021-09-26 04:00:00,Sunday,04:00:00,371.0,238.0,609.0
653,Line ACE : Av Americas & WBroadway,2021-09-26 08:00:00,Sunday,08:00:00,109.0,230.0,339.0
654,Line ACE : Av Americas & WBroadway,2021-09-26 12:00:00,Sunday,12:00:00,313.0,1300.0,1613.0
655,Line ACE : Av Americas & WBroadway,2021-09-26 16:00:00,Sunday,16:00:00,1040.0,2668.0,3708.0
656,Line ACE : Av Americas & WBroadway,2021-09-26 20:00:00,Sunday,20:00:00,1436.0,1862.0,3298.0
657,Line ACE : Av Americas & WBroadway,2021-09-27 00:00:00,Monday,00:00:00,701.0,529.0,1230.0
658,Line ACE : Av Americas & WBroadway,2021-09-27 04:00:00,Monday,04:00:00,124.0,100.0,224.0
659,Line ACE : Av Americas & WBroadway,2021-09-27 08:00:00,Monday,08:00:00,246.0,1425.0,1671.0
660,Line ACE : Av Americas & WBroadway,2021-09-27 12:00:00,Monday,12:00:00,636.0,3396.0,4032.0
661,Line ACE : Av Americas & WBroadway,2021-09-27 16:00:00,Monday,16:00:00,1453.0,1731.0,3184.0
662,Line ACE : Av Americas & WBroadway,2021-09-27 20:00:00,Monday,20:00:00,3026.0,1539.0,4565.0
663,Line ACE : Av Americas & WBroadway,2021-09-28 00:00:00,Tuesday,00:00:00,700.0,431.0,1131.0
664,Line ACE : Av Americas & WBroadway,2021-09-28 04:00:00,Tuesday,04:00:00,93.0,54.0,147.0
665,Line ACE : Av Americas & WBroadway,2021-09-28 08:00:00,Tuesday,08:00:00,237.0,1555.0,1792.0
666,Line ACE : Av Americas & WBroadway,2021-09-28 12:00:00,Tuesday,12:00:00,663.0,4027.0,4690.0
667,Line ACE : Av Americas & WBroadway,2021-09-28 16:00:00,Tuesday,16:00:00,1547.0,1696.0,3243.0
668,Line ACE : Av Americas & WBroadway,2021-09-28 20:00:00,Tuesday,20:00:00,3247.0,1680.0,4927.0
669,Line ACE : Av Americas & WBroadway,2021-09-29 00:00:00,Wednesday,00:00:00,803.0,477.0,1280.0
670,Line ACE : Av Americas & WBroadway,2021-09-29 04:00:00,Wednesday,04:00:00,132.0,70.0,202.0
671,Line ACE : Av Americas & WBroadway,2021-09-29 08:00:00,Wednesday,08:00:00,238.0,1529.0,1767.0
672,Line ACE : Av Americas & WBroadway,2021-09-29 12:00:00,Wednesday,12:00:00,640.0,3987.0,4627.0
673,Line ACE : Av Americas & WBroadway,2021-09-29 16:00:00,Wednesday,16:00:00,1592.0,1973.0,3565.0
674,Line ACE : Av Americas & WBroadway,2021-09-29 20:00:00,Wednesday,20:00:00,3402.0,1896.0,5298.0
675,Line ACE : Av Americas & WBroadway,2021-09-30 00:00:00,Thursday,00:00:00,900.0,505.0,1405.0
676,Line ACE : Av Americas & WBroadway,2021-09-30 04:00:00,Thursday,04:00:00,134.0,74.0,208.0
677,Line ACE : Av Americas & WBroadway,2021-09-30 08:00:00,Thursday,08:00:00,221.0,1561.0,1782.0
678,Line ACE : Av Americas & WBroadway,2021-09-30 12:00:00,Thursday,12:00:00,665.0,3876.0,4541.0
679,Line ACE : Av Americas & WBroadway,2021-09-30 16:00:00,Thursday,16:00:00,1654.0,1935.0,3589.0
680,Line ACE : Av Americas & WBroadway,2021-09-30 20:00:00,Thursday,20:00:00,3344.0,2138.0,5482.0
681,Line ACE : Av Americas & WBroadway,2021-10-01 00:00:00,Friday,00:00:00,987.0,638.0,1625.0
682,Line ACE : Av Americas & WBroadway,2021-10-01 04:00:00,Friday,04:00:00,213.0,114.0,327.0
683,Line ACE : Av Americas & WBroadway,2021-10-01 08:00:00,Friday,08:00:00,210.0,1193.0,1403.0
684,Line ACE : Av Americas & WBroadway,2021-10-01 12:00:00,Friday,12:00:00,646.0,3212.0,3858.0
685,Line ACE : Av Americas & WBroadway,2021-10-01 16:00:00,Friday,16:00:00,1759.0,2340.0,4099.0
686,Line ACE : Av Americas & WBroadway,2021-10-01 20:00:00,Friday,20:00:00,2932.0,2296.0,5228.0
687,Line ACE : Av Americas & WBroadway,2021-10-02 04:00:00,Saturday,04:00:00,336.0,201.0,537.0
688,Line ACE : Av Americas & WBroadway,2021-10-02 08:00:00,Saturday,08:00:00,93.0,350.0,443.0
689,Line ACE : Av Americas & WBroadway,2021-10-02 12:00:00,Saturday,12:00:00,372.0,1571.0,1943.0
690,Line ACE : Av Americas & WBroadway,2021-10-02 16:00:00,Saturday,16:00:00,1065.0,2479.0,3544.0
691,Line ACE : Av Americas & WBroadway,2021-10-02 20:00:00,Saturday,20:00:00,1713.0,2000.0,3713.0
692,Line ACE : Av Americas & WBroadway,2021-10-03 00:00:00,Sunday,00:00:00,782.0,847.0,1629.0
693,Line ACE : Av Americas & WBroadway,2021-10-03 04:00:00,Sunday,04:00:00,326.0,229.0,555.0
694,Line ACE : Av Americas & WBroadway,2021-10-03 08:00:00,Sunday,08:00:00,106.0,214.0,320.0
695,Line ACE : Av Americas & WBroadway,2021-10-03 12:00:00,Sunday,12:00:00,304.0,1212.0,1516.0
696,Line ACE : Av Americas & WBroadway,2021-10-03 16:00:00,Sunday,16:00:00,887.0,1973.0,2860.0
697,Line ACE : Av Americas & WBroadway,2021-10-03 20:00:00,Sunday,20:00:00,1115.0,1289.0,2404.0
698,Line ACE : Av Americas & WBroadway,2021-10-04 00:00:00,Monday,00:00:00,509.0,423.0,932.0
699,Line ACE : Av Americas & WBroadway,2021-10-04 04:00:00,Monday,04:00:00,102.0,85.0,187.0
700,Line ACE : Av Americas & WBroadway,2021-10-04 08:00:00,Monday,08:00:00,227.0,1500.0,1727.0
701,Line ACE : Av Americas & WBroadway,2021-10-04 12:00:00,Monday,12:00:00,667.0,3618.0,4285.0
702,Line ACE : Av Americas & WBroadway,2021-10-04 16:00:00,Monday,16:00:00,1565.0,1674.0,3239.0
703,Line ACE : Av Americas & WBroadway,2021-10-04 20:00:00,Monday,20:00:00,3121.0,1512.0,4633.0
704,Line ACE : Av Americas & WBroadway,2021-10-05 00:00:00,Tuesday,00:00:00,634.0,414.0,1048.0
705,Line ACE : Av Americas & WBroadway,2021-10-05 04:00:00,Tuesday,04:00:00,84.0,84.0,168.0
706,Line ACE : Av Americas & WBroadway,2021-10-05 08:00:00,Tuesday,08:00:00,226.0,1625.0,1851.0
707,Line ACE : Av Americas & WBroadway,2021-10-05 12:00:00,Tuesday,12:00:00,693.0,4053.0,4746.0
708,Line ACE : Av Americas & WBroadway,2021-10-05 16:00:00,Tuesday,16:00:00,1622.0,1783.0,3405.0
709,Line ACE : Av Americas & WBroadway,2021-10-05 20:00:00,Tuesday,20:00:00,3395.0,1808.0,5203.0
710,Line ACE : Av Americas & WBroadway,2021-10-06 00:00:00,Wednesday,00:00:00,873.0,425.0,1298.0
711,Line ACE : Av Americas & WBroadway,2021-10-06 04:00:00,Wednesday,04:00:00,127.0,67.0,194.0
712,Line ACE : Av Americas & WBroadway,2021-10-06 08:00:00,Wednesday,08:00:00,230.0,1533.0,1763.0
713,Line ACE : Av Americas & WBroadway,2021-10-06 12:00:00,Wednesday,12:00:00,705.0,4056.0,4761.0
714,Line ACE : Av Americas & WBroadway,2021-10-06 16:00:00,Wednesday,16:00:00,1736.0,1929.0,3665.0
715,Line ACE : Av Americas & WBroadway,2021-10-06 20:00:00,Wednesday,20:00:00,3356.0,1935.0,5291.0
716,Line ACE : Av Americas & WBroadway,2021-10-07 00:00:00,Thursday,00:00:00,968.0,516.0,1484.0
717,Line ACE : Av Americas & WBroadway,2021-10-07 04:00:00,Thursday,04:00:00,138.0,66.0,204.0
718,Line ACE : Av Americas & WBroadway,2021-10-07 08:00:00,Thursday,08:00:00,235.0,1569.0,1804.0
719,Line ACE : Av Americas & WBroadway,2021-10-07 12:00:00,Thursday,12:00:00,672.0,3948.0,4620.0
720,Line ACE : Av Americas & WBroadway,2021-10-07 16:00:00,Thursday,16:00:00,1713.0,2040.0,3753.0
721,Line ACE : Av Americas & WBroadway,2021-10-07 20:00:00,Thursday,20:00:00,3417.0,2246.0,5663.0
722,Line ACE : Av Americas & WBroadway,2021-10-08 00:00:00,Friday,00:00:00,930.0,620.0,1550.0
723,Line ACE : Av Americas & WBroadway,2021-10-08 04:00:00,Friday,04:00:00,208.0,126.0,334.0
724,Line ACE : Av Americas & WBroadway,2021-10-08 08:00:00,Friday,08:00:00,202.0,1260.0,1462.0
725,Line ACE : Av Americas & WBroadway,2021-10-08 12:00:00,Friday,12:00:00,689.0,3316.0,4005.0
726,Line ACE : Av Americas & WBroadway,2021-10-08 16:00:00,Friday,16:00:00,1816.0,2292.0,4108.0
727,Line ACE : Av Americas & WBroadway,2021-10-08 20:00:00,Friday,20:00:00,2765.0,2526.0,5291.0
728,Line ACE : Av Americas & WBroadway,2021-10-09 04:00:00,Saturday,04:00:00,281.0,258.0,539.0
729,Line ACE : Av Americas & WBroadway,2021-10-09 08:00:00,Saturday,08:00:00,106.0,275.0,381.0
730,Line ACE : Av Americas & WBroadway,2021-10-09 12:00:00,Saturday,12:00:00,362.0,961.0,1323.0
731,Line ACE : Av Americas & WBroadway,2021-10-09 16:00:00,Saturday,16:00:00,909.0,1295.0,2204.0
732,Line ACE : Av Americas & WBroadway,2021-10-09 20:00:00,Saturday,20:00:00,1154.0,1193.0,2347.0
733,Line ACE : Av Americas & WBroadway,2021-10-10 00:00:00,Sunday,00:00:00,575.0,645.0,1220.0
734,Line ACE : Av Americas & WBroadway,2021-10-10 04:00:00,Sunday,04:00:00,236.0,218.0,454.0
735,Line ACE : Av Americas & WBroadway,2021-10-10 08:00:00,Sunday,08:00:00,82.0,184.0,266.0
736,Line ACE : Av Americas & WBroadway,2021-10-10 12:00:00,Sunday,12:00:00,254.0,712.0,966.0
737,Line ACE : Av Americas & WBroadway,2021-10-10 16:00:00,Sunday,16:00:00,653.0,915.0,1568.0
738,Line ACE : Av Americas & WBroadway,2021-10-10 20:00:00,Sunday,20:00:00,710.0,822.0,1532.0
739,Line ACE : Av Americas & WBroadway,2021-10-11 00:00:00,Monday,00:00:00,400.0,334.0,734.0
740,Line ACE : Av Americas & WBroadway,2021-10-11 04:00:00,Monday,04:00:00,72.0,85.0,157.0
741,Line ACE : Av Americas & WBroadway,2021-10-11 08:00:00,Monday,08:00:00,108.0,903.0,1011.0
742,Line ACE : Av Americas & WBroadway,2021-10-11 12:00:00,Monday,12:00:00,489.0,2488.0,2977.0
743,Line ACE : Av Americas & WBroadway,2021-10-11 16:00:00,Monday,16:00:00,1228.0,1797.0,3025.0
744,Line ACE : Av Americas & WBroadway,2021-10-11 20:00:00,Monday,20:00:00,2158.0,1472.0,3630.0
745,Line ACE : Av Americas & WBroadway,2021-10-12 00:00:00,Tuesday,00:00:00,565.0,404.0,969.0
746,Line ACE : Av Americas & WBroadway,2021-10-12 04:00:00,Tuesday,04:00:00,78.0,67.0,145.0
747,Line ACE : Av Americas & WBroadway,2021-10-12 08:00:00,Tuesday,08:00:00,212.0,1570.0,1782.0
748,Line ACE : Av Americas & WBroadway,2021-10-12 12:00:00,Tuesday,12:00:00,757.0,4078.0,4835.0
749,Line ACE : Av Americas & WBroadway,2021-10-12 16:00:00,Tuesday,16:00:00,1654.0,2028.0,3682.0
750,Line ACE : Av Americas & WBroadway,2021-10-12 20:00:00,Tuesday,20:00:00,3345.0,1768.0,5113.0
751,Line ACE : Av Americas & WBroadway,2021-10-13 00:00:00,Wednesday,00:00:00,836.0,538.0,1374.0
752,Line ACE : Av Americas & WBroadway,2021-10-13 04:00:00,Wednesday,04:00:00,113.0,56.0,169.0
753,Line ACE : Av Americas & WBroadway,2021-10-13 08:00:00,Wednesday,08:00:00,221.0,1573.0,1794.0
754,Line ACE : Av Americas & WBroadway,2021-10-13 12:00:00,Wednesday,12:00:00,712.0,3943.0,4655.0
755,Line ACE : Av Americas & WBroadway,2021-10-13 16:00:00,Wednesday,16:00:00,1619.0,1885.0,3504.0
756,Line ACE : Av Americas & WBroadway,2021-10-13 20:00:00,Wednesday,20:00:00,3472.0,2081.0,5553.0
757,Line ACE : Av Americas & WBroadway,2021-10-14 00:00:00,Thursday,00:00:00,904.0,537.0,1441.0
758,Line ACE : Av Americas & WBroadway,2021-10-14 04:00:00,Thursday,04:00:00,137.0,66.0,203.0
759,Line ACE : Av Americas & WBroadway,2021-10-14 08:00:00,Thursday,08:00:00,240.0,1451.0,1691.0
